file	product	site	LOG
temp_vcf4_5_4B.vcf	gene-ORF1ab	4279	Variant data at this site imply a negative proportion of A nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF1ab	5869	Variant data at this site imply a negative number of T nucleotides: -10. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; T count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF1ab	5869	Variant data at this site imply a negative proportion of T nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, T prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF1ab	6558	Variant data at this site imply a negative number of T nucleotides: -13. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; T count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF1ab	6558	Variant data at this site imply a negative proportion of T nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, T prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF1ab	7690	Variant data at this site imply a negative number of T nucleotides: -12. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; T count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF1ab	7690	Variant data at this site imply a negative proportion of T nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, T prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF1ab	9225	Variant data at this site imply a negative number of T nucleotides: -11. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; T count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF1ab	9225	Variant data at this site imply a negative proportion of T nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, T prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF1ab	9690	Variant data at this site imply a negative number of A nucleotides: -12. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF1ab	9690	Variant data at this site imply a negative proportion of A nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF1ab	9818	Variant data at this site imply a negative number of C nucleotides: -232. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; C count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF1ab	9818	Variant data at this site imply a negative proportion of C nucleotides of -0.991452991452991. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, C prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF1ab	10876	Variant data at this site imply a negative number of A nucleotides: -46. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF1ab	10876	Variant data at this site imply a negative proportion of A nucleotides of -3. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF1ab	11536	Variant data at this site imply a negative number of A nucleotides: -43. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF1ab	11536	Variant data at this site imply a negative proportion of A nucleotides of -3. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF1ab	11543	Variant data at this site imply a negative number of T nucleotides: -11. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; T count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF1ab	11543	Variant data at this site imply a negative proportion of T nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, T prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF1ab	11589	Variant data at this site imply a negative number of A nucleotides: -12. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF1ab	11589	Variant data at this site imply a negative proportion of A nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF1ab	11761	Variant data at this site imply a negative number of A nucleotides: -11. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF1ab	11761	Variant data at this site imply a negative proportion of A nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF1ab	11873	Variant data at this site imply a negative number of T nucleotides: -13. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; T count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF1ab	11873	Variant data at this site imply a negative proportion of T nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, T prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF1ab	11949	Variant data at this site imply a negative number of C nucleotides: -11. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; C count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF1ab	11949	Variant data at this site imply a negative proportion of C nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, C prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF1ab	12132	Variant data at this site imply a negative number of A nucleotides: -22. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF1ab	12132	Variant data at this site imply a negative proportion of A nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF1ab	12171	Variant data at this site imply a negative number of C nucleotides: -101. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; C count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF1ab	12171	Variant data at this site imply a negative proportion of C nucleotides of -3. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, C prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF1ab	12330	Variant data at this site imply a negative number of T nucleotides: -11. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; T count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF1ab	12330	Variant data at this site imply a negative proportion of T nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, T prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF1ab	12461	Variant data at this site imply a negative number of T nucleotides: -38. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; T count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF1ab	12461	Variant data at this site imply a negative proportion of T nucleotides of -3. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, T prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF1ab	12463	Variant data at this site imply a negative number of T nucleotides: -11. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; T count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF1ab	12463	Variant data at this site imply a negative proportion of T nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, T prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF1ab	12469	Variant data at this site imply a negative number of T nucleotides: -38. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; T count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF1ab	12469	Variant data at this site imply a negative proportion of T nucleotides of -3. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, T prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF1ab	12918	Variant data at this site imply a negative number of A nucleotides: -50. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF1ab	12918	Variant data at this site imply a negative proportion of A nucleotides of -3. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF1ab	12933	Variant data at this site imply a negative number of T nucleotides: -243. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; T count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF1ab	12933	Variant data at this site imply a negative proportion of T nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, T prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF1ab	12937	Variant data at this site imply a negative number of A nucleotides: -14. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF1ab	12937	Variant data at this site imply a negative proportion of A nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
N/A	gene-ORF1ab	13429	Mid-sequence STOP codon. Please check your annotations for: (1) incorrect frame; or (2) incorrect starting or ending coordinates. A premature STOP codon may also indicate a pseudogene, for which piN vs. piS analysis may not be appropriate.
temp_vcf4_5_4B.vcf	gene-ORF1ab	518	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	518	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	519	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	519	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	552	Nucleotide total does not equal 100.00% of coverage, but instead 400.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	552	Nucleotide total does not equal 100.00% of coverage, but instead 400.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	1004	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	1005	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	1866	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	1866	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	2085	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	2085	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	3242	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	3242	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	4074	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	4074	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	4278	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	4278	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	5778	No SNPs in >=1000 contiguous codons. If this was unexpected, you may need to specify Unix (\n) newline characters! See Troubleshooting
temp_vcf4_5_4B.vcf	gene-ORF1ab	5868	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	5868	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	6557	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	6558	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	7689	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	7689	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	9189	No SNPs in >=1000 contiguous codons. If this was unexpected, you may need to specify Unix (\n) newline characters! See Troubleshooting
temp_vcf4_5_4B.vcf	gene-ORF1ab	9224	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	9225	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	9689	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	9690	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	9818	Nucleotide total does not equal 100.00% of coverage, but instead 199.15%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	9818	Nucleotide total does not equal 100.00% of coverage, but instead 199.15%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	10875	Nucleotide total does not equal 100.00% of coverage, but instead 400.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	10875	Nucleotide total does not equal 100.00% of coverage, but instead 400.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	11535	Nucleotide total does not equal 100.00% of coverage, but instead 400.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	11535	Nucleotide total does not equal 100.00% of coverage, but instead 400.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	11543	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	11543	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	11588	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	11589	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	11760	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	11760	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	11873	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	11873	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	11948	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	11949	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	12131	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	12132	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	12170	Nucleotide total does not equal 100.00% of coverage, but instead 400.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	12171	Nucleotide total does not equal 100.00% of coverage, but instead 400.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	12329	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	12330	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	12461	Nucleotide total does not equal 100.00% of coverage, but instead 400.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	12461	Nucleotide total does not equal 100.00% of coverage, but instead 400.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	12462	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	12462	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	12468	Nucleotide total does not equal 100.00% of coverage, but instead 400.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	12468	Nucleotide total does not equal 100.00% of coverage, but instead 400.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	12917	Nucleotide total does not equal 100.00% of coverage, but instead 400.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	12918	Nucleotide total does not equal 100.00% of coverage, but instead 400.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	12932	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	12933	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	12936	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	12936	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF3a	25491	Variant data at this site imply a negative number of A nucleotides: -32. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF3a	25491	Variant data at this site imply a negative proportion of A nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF3a	26010	Variant data at this site imply a negative number of T nucleotides: -62. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; T count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF3a	26010	Variant data at this site imply a negative proportion of T nucleotides of -2. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, T prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF3a	25489	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF3a	26008	Nucleotide total does not equal 100.00% of coverage, but instead 300.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF8	28004	Variant data at this site imply a negative number of A nucleotides: -51. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF8	28004	Variant data at this site imply a negative proportion of A nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF8	28002	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-S	23850	Variant data at this site imply a negative number of T nucleotides: -13. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; T count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-S	23850	Variant data at this site imply a negative proportion of T nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, T prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-S	24319	Variant data at this site imply a negative number of A nucleotides: -34. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-S	24319	Variant data at this site imply a negative proportion of A nucleotides of -2. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-S	23849	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-S	24317	Nucleotide total does not equal 100.00% of coverage, but instead 300.00%. This should occur only when conflicting coverages have been reported
NA	NA	NA	SNPGenie completed at local time Tue Nov 10 16:53:06 2020. The process took 154.00 secs, i.e., 2 mins and 34.00 secs
